family,number_features,permutation,is_identity,assignment,roc_auc,delta_roc_auc,pr_auc_active,delta_pr_auc_active,pr_auc_inactive,delta_pr_auc_inactive,balanced_accuracy,delta_balanced_accuracy,macro_f1,delta_macro_f1,mcc,delta_mcc
size_shape,7,255,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP854;LNP782<-LNP782;LNP854<-LNP194;LNP858<-LNP858,0.29220779220779214,-0.009740259740259716,0.5486591593272627,-0.003409090909090917,0.4247835497835497,-0.005952380952380987,0.4837662337662338,0.0,0.4791489361702128,0.0,-0.03436040663720258,0.0
size_shape,7,256,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP854;LNP782<-LNP782;LNP854<-LNP858;LNP858<-LNP194,0.20454545454545445,-0.09740259740259741,0.5192113442113442,-0.03285690602500946,0.32653061224489793,-0.10420531849103276,0.3116883116883117,-0.1720779220779221,0.3142857142857143,-0.16486322188449853,-0.3694942137922787,-0.3351338071550761
size_shape,7,257,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP854;LNP782<-LNP858;LNP854<-LNP194;LNP858<-LNP782,0.28246753246753237,-0.019480519480519487,0.5406211843711843,-0.011447065865169304,0.41683673469387744,-0.013899196042053252,0.4512987012987013,-0.03246753246753248,0.4514835605453088,-0.02766537562490401,-0.09631426606617752,-0.06195385942897494
size_shape,7,258,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP854;LNP782<-LNP858;LNP854<-LNP782;LNP858<-LNP194,0.12662337662337658,-0.17532467532467527,0.4954086317722681,-0.056659618464085515,0.28754251700680267,-0.14319341372912803,0.20454545454545453,-0.27922077922077926,0.2,-0.2791489361702128,-0.5997364375010102,-0.5653760308638076
size_shape,7,259,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP858;LNP782<-LNP194;LNP854<-LNP782;LNP858<-LNP854,0.17532467532467524,-0.1266233766233766,0.513441480017567,-0.03862677021878669,0.30571254142682713,-0.12502338930910356,0.34090909090909094,-0.14285714285714285,0.29411764705882354,-0.18503128911138927,-0.39192475766909773,-0.35756435103189516
size_shape,7,260,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP858;LNP782<-LNP194;LNP854<-LNP854;LNP858<-LNP782,0.15584415584415579,-0.14610389610389607,0.5080044688399601,-0.04406378139639355,0.29777603349031917,-0.13295989724561152,0.27272727272727276,-0.21103896103896103,0.25,-0.2291489361702128,-0.4947274449181534,-0.4603670382809508
size_shape,7,261,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP858;LNP782<-LNP782;LNP854<-LNP194;LNP858<-LNP854,0.0,-0.30194805194805185,0.4598255280073462,-0.09224272222900742,0.27088319088319085,-0.15985273985273984,0.36363636363636365,-0.12012987012987014,0.30769230769230765,-0.17145662847790516,-0.3567530340063377,-0.3223926273691351
size_shape,7,262,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP858;LNP782<-LNP782;LNP854<-LNP854;LNP858<-LNP194,0.23376623376623368,-0.06818181818181818,0.5248332810429752,-0.027234969193378422,0.3766706682673069,-0.05406526246862381,0.3116883116883117,-0.1720779220779221,0.3142857142857143,-0.16486322188449853,-0.3694942137922787,-0.3351338071550761
size_shape,7,263,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP858;LNP782<-LNP854;LNP854<-LNP194;LNP858<-LNP782,0.0,-0.30194805194805185,0.4598255280073462,-0.09224272222900742,0.27088319088319085,-0.15985273985273984,0.36363636363636365,-0.12012987012987014,0.30769230769230765,-0.17145662847790516,-0.3567530340063377,-0.3223926273691351
size_shape,7,264,False,LNP193<-LNP195;LNP194<-LNP193;LNP195<-LNP858;LNP782<-LNP854;LNP854<-LNP782;LNP858<-LNP194,0.25324675324675316,-0.04870129870129869,0.5316557180193543,-0.020412532216999346,0.3831065759637188,-0.04762935477221192,0.37987012987012986,-0.10389610389610393,0.37777777777777777,-0.10137115839243505,-0.2438488811817297,-0.20948847454452713
