permutation,is_identity,assignment,row_weighted_roc_auc,row_weighted_delta_roc_auc,row_weighted_pr_auc_active,row_weighted_delta_pr_auc_active,row_weighted_pr_auc_inactive,row_weighted_delta_pr_auc_inactive,row_weighted_balanced_accuracy,row_weighted_delta_balanced_accuracy,row_weighted_macro_f1,row_weighted_delta_macro_f1,row_weighted_mcc,row_weighted_delta_mcc,source_balanced_roc_auc,source_balanced_delta_roc_auc,source_balanced_pr_auc_active,source_balanced_delta_pr_auc_active,source_balanced_pr_auc_inactive,source_balanced_delta_pr_auc_inactive,source_balanced_balanced_accuracy,source_balanced_delta_balanced_accuracy,source_balanced_macro_f1,source_balanced_delta_macro_f1,source_balanced_mcc,source_balanced_delta_mcc
167,False,LNP193<-LNP194;LNP194<-LNP195;LNP195<-LNP858;LNP782<-LNP854;LNP854<-LNP193;LNP858<-LNP782,0.5952380952380953,0.04761904761904767,0.545970695970696,0.04024679024679034,0.6793040293040293,-0.03282312925170072,0.7023809523809523,0.16666666666666663,0.6904761904761905,0.15476190476190477,0.4147575310031266,0.3433289595745552,0.3409090909090909,0.032467532467532534,0.5643037518037518,0.010601514639293597,0.4916666666666666,0.013311688311688274,0.6201298701298701,0.1363636363636363,0.6067527308838134,0.12760379471360062,0.33868074965743356,0.37304115629463613
168,False,LNP193<-LNP194;LNP194<-LNP195;LNP195<-LNP858;LNP782<-LNP854;LNP854<-LNP782;LNP858<-LNP193,0.38095238095238093,-0.16666666666666674,0.440018315018315,-0.06570559070559068,0.5277167277167276,-0.18441043083900244,0.47619047619047616,-0.059523809523809534,0.4484848484848485,-0.08722943722943721,-0.05143444998736397,-0.12286302141593539,0.25324675324675316,-0.055194805194805185,0.5378418516349551,-0.015860385529503085,0.34863945578231287,-0.12971552257266544,0.48051948051948057,-0.00324675324675322,0.44615384615384623,-0.03299509001636658,-0.050964719143762376,-0.016604312506559797
169,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP193;LNP782<-LNP195;LNP854<-LNP854;LNP858<-LNP858,0.047619047619047616,-0.5,0.3217883967883968,-0.18393550893550886,0.3996812711098425,-0.3124458874458876,0.4166666666666667,-0.11904761904761901,0.2777777777777778,-0.2579365079365079,-0.31180478223116176,-0.3832333536597332,0.00649350649350649,-0.30194805194805185,0.45627428127428127,-0.09742795589017694,0.26901983684592373,-0.20933514150905458,0.36363636363636365,-0.12012987012987014,0.3076923076923077,-0.1714566284779051,-0.35675303400633795,-0.3223926273691354
170,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP193;LNP782<-LNP195;LNP854<-LNP858;LNP858<-LNP854,0.5714285714285714,0.023809523809523725,0.5242424242424242,0.01851851851851849,0.7170591313448456,0.004931972789115502,0.6904761904761905,0.15476190476190477,0.6904761904761905,0.15476190476190477,0.38095238095238093,0.30952380952380953,0.2889610389610389,-0.01948051948051943,0.5433875616362247,-0.010314675528233508,0.44621212121212117,-0.03214285714285714,0.5194805194805194,0.03571428571428564,0.5183946488294314,0.03924571265921861,0.040291148201268875,0.07465155483847145
171,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP193;LNP782<-LNP854;LNP854<-LNP195;LNP858<-LNP858,0.5714285714285714,0.023809523809523725,0.5176286676286675,0.011904761904761862,0.7257326007326007,0.013605442176870652,0.6071428571428572,0.07142857142857151,0.606060606060606,0.07034632034632027,0.21957751641341997,0.14814894498484854,0.30844155844155835,0.0,0.5426016997708173,-0.011100537393640919,0.4797619047619047,0.001406926406926412,0.4512987012987013,-0.03246753246753248,0.4514835605453088,-0.02766537562490401,-0.09631426606617752,-0.06195385942897494
172,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP193;LNP782<-LNP854;LNP854<-LNP858;LNP858<-LNP195,0.5,-0.04761904761904767,0.4943833943833944,-0.011340511340511283,0.609065934065934,-0.10306122448979604,0.5476190476190476,0.011904761904761862,0.5357142857142857,0.0,0.09759000729485333,0.026161435866281904,0.27922077922077915,-0.029220779220779203,0.530997765675185,-0.022704471489273237,0.3710884353741496,-0.10726654298082872,0.5162337662337663,0.03246753246753248,0.4957983193277311,0.016649383157518294,0.03999232221113232,0.0743527288483349
173,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP193;LNP782<-LNP858;LNP854<-LNP195;LNP858<-LNP854,0.6190476190476191,0.0714285714285714,0.5450757575757575,0.03935185185185186,0.7575353218210361,0.045408163265306056,0.6904761904761905,0.15476190476190477,0.6904761904761905,0.15476190476190477,0.38095238095238093,0.30952380952380953,0.32792207792207784,0.019480519480519487,0.5545845757657901,0.0008823386013319112,0.5095238095238095,0.03116883116883118,0.5194805194805194,0.03571428571428564,0.5183946488294314,0.03924571265921861,0.040291148201268875,0.07465155483847145
174,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP193;LNP782<-LNP858;LNP854<-LNP854;LNP858<-LNP195,0.047619047619047616,-0.5,0.3217883967883968,-0.18393550893550886,0.3996812711098425,-0.3124458874458876,0.3333333333333333,-0.20238095238095238,0.23529411764705882,-0.3004201680672269,-0.4605661864718383,-0.5319947579004097,0.00649350649350649,-0.30194805194805185,0.45852405170586996,-0.09517818545858825,0.27140078922687616,-0.20695418912810215,0.36363636363636365,-0.12012987012987014,0.30769230769230765,-0.17145662847790516,-0.3567530340063377,-0.3223926273691351
175,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP195;LNP782<-LNP193;LNP854<-LNP854;LNP858<-LNP858,0.6428571428571429,0.09523809523809523,0.55995670995671,0.0542328042328043,0.7745421245421246,0.06241496598639451,0.6309523809523809,0.09523809523809523,0.606060606060606,0.07034632034632027,0.2828894749305018,0.2114609035019304,0.3474025974025974,0.03896103896103903,0.5550611153552328,0.0013588781907746261,0.5392857142857143,0.060930735930735946,0.5844155844155844,0.1006493506493506,0.5555555555555556,0.07640661938534277,0.26189246330824845,0.296252869945451
176,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP195;LNP782<-LNP193;LNP854<-LNP858;LNP858<-LNP854,0.0,-0.5476190476190477,0.31484395234395235,-0.19087995337995334,0.38947718947718946,-0.3226499690785406,0.5,-0.0357142857142857,0.3157894736842105,-0.2199248120300752,0.0,-0.07142857142857142,0.0,-0.30844155844155835,0.4598255280073462,-0.09387670915711199,0.27088319088319085,-0.20747178747178746,0.5,0.01623376623376621,0.37931034482758613,-0.09983859134262668,0.0,0.03436040663720258
