seed,weighting,metric,baseline,baseline_plus_md,delta_md_minus_baseline
2005,source_balanced,pr_auc_inactive,0.4345238095238095,0.4916666666666666,0.057142857142857106
2005,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2005,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2005,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2006,source_balanced,roc_auc,0.2987012987012986,0.3474025974025974,0.0487012987012988
2006,source_balanced,pr_auc_active,0.5502931462553673,0.5618792971734148,0.011586150918047489
2006,source_balanced,pr_auc_inactive,0.4724025974025974,0.5392857142857143,0.06688311688311688
2006,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2006,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2006,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2007,source_balanced,roc_auc,0.3116883116883116,0.3409090909090909,0.02922077922077926
2007,source_balanced,pr_auc_active,0.5550910894660894,0.5602453102453102,0.005154220779220786
2007,source_balanced,pr_auc_inactive,0.4404761904761904,0.4916666666666666,0.051190476190476175
2007,source_balanced,balanced_accuracy,0.5194805194805194,0.6201298701298701,0.10064935064935066
2007,source_balanced,macro_f1,0.5183946488294314,0.6067527308838133,0.08835808205438189
2007,source_balanced,mcc,0.040291148201268875,0.33868074965743356,0.29838960145616467
2008,source_balanced,roc_auc,0.28246753246753237,0.3474025974025974,0.06493506493506501
2008,source_balanced,pr_auc_active,0.5455123061804096,0.5618792971734148,0.016366990993005204
2008,source_balanced,pr_auc_inactive,0.41921768707482987,0.5392857142857143,0.12006802721088439
2008,source_balanced,balanced_accuracy,0.44805194805194803,0.6201298701298701,0.17207792207792205
2008,source_balanced,macro_f1,0.4375,0.6067527308838133,0.16925273088381332
2008,source_balanced,mcc,-0.11308055883843511,0.33868074965743356,0.45176130849586865
2009,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2009,source_balanced,pr_auc_active,0.5486591593272627,0.5534271284271283,0.004767969099865543
2009,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2009,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2009,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2009,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2010,source_balanced,roc_auc,0.26298701298701294,0.3474025974025974,0.08441558441558444
2010,source_balanced,pr_auc_active,0.5409887047818083,0.5607429335370512,0.01975422875524291
2010,source_balanced,pr_auc_inactive,0.3542053184910327,0.5392857142857143,0.18508039579468155
2010,source_balanced,balanced_accuracy,0.44805194805194803,0.6201298701298701,0.17207792207792205
2010,source_balanced,macro_f1,0.4375,0.6067527308838133,0.16925273088381332
2010,source_balanced,mcc,-0.11308055883843511,0.33868074965743356,0.45176130849586865
2011,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2011,source_balanced,pr_auc_active,0.5520682502363536,0.5618792971734148,0.00981104693706114
2011,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2011,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2011,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2011,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2012,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2012,source_balanced,pr_auc_active,0.5520682502363536,0.5635026737967914,0.011434423560437779
2012,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2012,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2012,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2012,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2013,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2013,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2013,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2013,source_balanced,balanced_accuracy,0.41558441558441556,0.6201298701298701,0.20454545454545453
2013,source_balanced,macro_f1,0.4155844155844156,0.6067527308838133,0.1911683152993977
2013,source_balanced,mcc,-0.1688311688311691,0.33868074965743356,0.5075119184886027
2014,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2014,source_balanced,pr_auc_active,0.5520682502363536,0.5618686868686869,0.00980043663233321
2014,source_balanced,pr_auc_inactive,0.4307359307359307,0.4916666666666666,0.06093073593073589
2014,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2014,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2014,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2015,source_balanced,roc_auc,0.3116883116883116,0.3474025974025974,0.035714285714285754
2015,source_balanced,pr_auc_active,0.5550910894660894,0.5635026737967914,0.008411584330701993
2015,source_balanced,pr_auc_inactive,0.4404761904761904,0.5392857142857143,0.09880952380952385
2015,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2015,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2015,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2016,source_balanced,roc_auc,0.2987012987012986,0.3409090909090909,0.042207792207792305
2016,source_balanced,pr_auc_active,0.5502931462553673,0.5591089466089466,0.008815800353579317
2016,source_balanced,pr_auc_inactive,0.4724025974025974,0.4916666666666666,0.019264069264069206
2016,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2016,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2016,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2017,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2017,source_balanced,pr_auc_active,0.5486591593272627,0.5591089466089466,0.010449787281683887
2017,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2017,source_balanced,balanced_accuracy,0.41558441558441556,0.6201298701298701,0.20454545454545453
2017,source_balanced,macro_f1,0.4155844155844156,0.6067527308838133,0.1911683152993977
2017,source_balanced,mcc,-0.1688311688311691,0.33868074965743356,0.5075119184886027
2018,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2018,source_balanced,pr_auc_active,0.5489702216974944,0.5591089466089466,0.01013872491145218
2018,source_balanced,pr_auc_inactive,0.4115646258503401,0.4916666666666666,0.08010204081632649
2018,source_balanced,balanced_accuracy,0.551948051948052,0.6201298701298701,0.06818181818181812
2018,source_balanced,macro_f1,0.5418181818181819,0.6067527308838133,0.06493454906563145
2018,source_balanced,mcc,0.1218289807746346,0.33868074965743356,0.21685176888279895
2019,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2019,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2019,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2019,source_balanced,balanced_accuracy,0.44805194805194803,0.5844155844155844,0.13636363636363635
2019,source_balanced,macro_f1,0.4375,0.5555555555555556,0.11805555555555558
2019,source_balanced,mcc,-0.11308055883843511,0.26189246330824845,0.37497302214668354
2020,source_balanced,roc_auc,0.3214285714285714,0.3474025974025974,0.025974025974025983
2020,source_balanced,pr_auc_active,0.5583378427128427,0.5618792971734148,0.00354145446057208
2020,source_balanced,pr_auc_inactive,0.4503968253968253,0.5392857142857143,0.08888888888888896
2020,source_balanced,balanced_accuracy,0.5876623376623377,0.6201298701298701,0.03246753246753242
2020,source_balanced,macro_f1,0.5847382431233363,0.6067527308838133,0.022014487760476986
2020,source_balanced,mcc,0.19738550848793068,0.33868074965743356,0.14129524116950287
2021,source_balanced,roc_auc,0.2987012987012986,0.3409090909090909,0.042207792207792305
2021,source_balanced,pr_auc_active,0.5502931462553673,0.5591089466089466,0.008815800353579317
2021,source_balanced,pr_auc_inactive,0.4724025974025974,0.4916666666666666,0.019264069264069206
2021,source_balanced,balanced_accuracy,0.41558441558441556,0.5844155844155844,0.16883116883116883
2021,source_balanced,macro_f1,0.4155844155844156,0.5555555555555556,0.13997113997113997
2021,source_balanced,mcc,-0.1688311688311691,0.26189246330824845,0.43072363213941756
2022,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2022,source_balanced,pr_auc_active,0.5486591593272627,0.5591089466089466,0.010449787281683887
2022,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2022,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2022,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2022,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2023,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2023,source_balanced,pr_auc_active,0.5520682502363536,0.5635026737967914,0.011434423560437779
2023,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2023,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2023,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2023,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2024,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2024,source_balanced,pr_auc_active,0.5486591593272627,0.5618686868686869,0.013209527541424126
2024,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2024,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2024,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2024,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2025,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2025,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2025,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2025,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2025,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2025,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2026,source_balanced,roc_auc,0.2824675324675324,0.3474025974025974,0.06493506493506496
2026,source_balanced,pr_auc_active,0.5459473824677586,0.5618792971734148,0.015931914705656136
2026,source_balanced,pr_auc_inactive,0.4018243661100803,0.5392857142857143,0.13746134817563394
2026,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2026,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2026,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2027,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2027,source_balanced,pr_auc_active,0.5520682502363536,0.5618686868686869,0.00980043663233321
2027,source_balanced,pr_auc_inactive,0.4307359307359307,0.4916666666666666,0.06093073593073589
2027,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2027,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2027,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2028,source_balanced,roc_auc,0.3214285714285714,0.3474025974025974,0.025974025974025983
2028,source_balanced,pr_auc_active,0.5583378427128427,0.5607429335370512,0.002405090824208478
2028,source_balanced,pr_auc_inactive,0.4503968253968253,0.5392857142857143,0.08888888888888896
2028,source_balanced,balanced_accuracy,0.551948051948052,0.6201298701298701,0.06818181818181812
2028,source_balanced,macro_f1,0.5418181818181819,0.6067527308838133,0.06493454906563145
2028,source_balanced,mcc,0.1218289807746346,0.33868074965743356,0.21685176888279895
2029,source_balanced,roc_auc,0.2987012987012986,0.3409090909090909,0.042207792207792305
2029,source_balanced,pr_auc_active,0.5502931462553673,0.5618686868686869,0.011575540613319557
2029,source_balanced,pr_auc_inactive,0.4724025974025974,0.4916666666666666,0.019264069264069206
2029,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2029,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2029,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2030,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2030,source_balanced,pr_auc_active,0.5486591593272627,0.5602453102453102,0.011586150918047489
2030,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2030,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2030,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2030,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2031,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2031,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2031,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2031,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2031,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2031,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2032,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2032,source_balanced,pr_auc_active,0.5516819985569985,0.5602453102453102,0.008563311688311703
2032,source_balanced,pr_auc_inactive,0.4345238095238095,0.4916666666666666,0.057142857142857106
2032,source_balanced,balanced_accuracy,0.551948051948052,0.5844155844155844,0.03246753246753242
2032,source_balanced,macro_f1,0.5418181818181819,0.5555555555555556,0.013737373737373715
2032,source_balanced,mcc,0.1218289807746346,0.26189246330824845,0.14006348253361384
2033,source_balanced,roc_auc,0.2824675324675324,0.3474025974025974,0.06493506493506496
2033,source_balanced,pr_auc_active,0.5459473824677586,0.5607429335370512,0.014795551069292534
2033,source_balanced,pr_auc_inactive,0.4018243661100803,0.5392857142857143,0.13746134817563394
2033,source_balanced,balanced_accuracy,0.44805194805194803,0.5844155844155844,0.13636363636363635
2033,source_balanced,macro_f1,0.4375,0.5555555555555556,0.11805555555555558
2033,source_balanced,mcc,-0.11308055883843511,0.26189246330824845,0.37497302214668354
2034,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2034,source_balanced,pr_auc_active,0.5520682502363536,0.5635026737967914,0.011434423560437779
2034,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2034,source_balanced,balanced_accuracy,0.5194805194805194,0.6201298701298701,0.10064935064935066
2034,source_balanced,macro_f1,0.5183946488294314,0.6067527308838133,0.08835808205438189
2034,source_balanced,mcc,0.040291148201268875,0.33868074965743356,0.29838960145616467
2035,source_balanced,roc_auc,0.27272727272727265,0.3474025974025974,0.07467532467532473
2035,source_balanced,pr_auc_active,0.5428005293209055,0.5607429335370512,0.01794240421614568
2035,source_balanced,pr_auc_inactive,0.3962585034013605,0.5392857142857143,0.14302721088435377
2035,source_balanced,balanced_accuracy,0.41558441558441556,0.6201298701298701,0.20454545454545453
2035,source_balanced,macro_f1,0.4155844155844156,0.6067527308838133,0.1911683152993977
2035,source_balanced,mcc,-0.1688311688311691,0.33868074965743356,0.5075119184886027
2036,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2036,source_balanced,pr_auc_active,0.5516819985569985,0.5539247517188693,0.0022427531618708363
2036,source_balanced,pr_auc_inactive,0.4345238095238095,0.5392857142857143,0.10476190476190478
2036,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2036,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2036,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2037,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2037,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2037,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2037,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2037,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2037,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2038,source_balanced,roc_auc,0.26298701298701294,0.3474025974025974,0.08441558441558444
2038,source_balanced,pr_auc_active,0.5408968774172536,0.5607429335370512,0.019846056119797617
2038,source_balanced,pr_auc_inactive,0.3542053184910327,0.5392857142857143,0.18508039579468155
2038,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2038,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2038,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2039,source_balanced,roc_auc,0.27272727272727265,0.3474025974025974,0.07467532467532473
2039,source_balanced,pr_auc_active,0.5428005293209055,0.5618792971734148,0.019078767852509282
2039,source_balanced,pr_auc_inactive,0.3962585034013605,0.5392857142857143,0.14302721088435377
2039,source_balanced,balanced_accuracy,0.44805194805194803,0.6201298701298701,0.17207792207792205
2039,source_balanced,macro_f1,0.4375,0.6067527308838133,0.16925273088381332
2039,source_balanced,mcc,-0.11308055883843511,0.33868074965743356,0.45176130849586865
2040,source_balanced,roc_auc,0.30844155844155835,0.3409090909090909,0.032467532467532534
2040,source_balanced,pr_auc_active,0.5537022371644582,0.5602453102453102,0.006543073080852002
2040,source_balanced,pr_auc_inactive,0.4783549783549783,0.4916666666666666,0.013311688311688274
2040,source_balanced,balanced_accuracy,0.5194805194805194,0.5844155844155844,0.06493506493506496
2040,source_balanced,macro_f1,0.5183946488294314,0.5555555555555556,0.037160906726124154
2040,source_balanced,mcc,0.040291148201268875,0.26189246330824845,0.22160131510697956
2041,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2041,source_balanced,pr_auc_active,0.5520682502363536,0.5534271284271283,0.0013588781907746261
2041,source_balanced,pr_auc_inactive,0.4307359307359307,0.4916666666666666,0.06093073593073589
2041,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2041,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2041,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2042,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2042,source_balanced,pr_auc_active,0.5493564733768496,0.5618686868686869,0.012512213491837287
2042,source_balanced,pr_auc_inactive,0.4077767470624613,0.4916666666666666,0.08388991960420528
2042,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2042,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2042,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2043,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2043,source_balanced,pr_auc_active,0.5486591593272627,0.5618686868686869,0.013209527541424126
2043,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2043,source_balanced,balanced_accuracy,0.48376623376623373,0.6558441558441559,0.17207792207792216
2043,source_balanced,macro_f1,0.4791489361702127,0.6538461538461539,0.17469721767594115
2043,source_balanced,mcc,-0.03436040663720258,0.40771775315010056,0.44207815978730314
2044,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2044,source_balanced,pr_auc_active,0.5516819985569985,0.5602453102453102,0.008563311688311703
2044,source_balanced,pr_auc_inactive,0.4345238095238095,0.4916666666666666,0.057142857142857106
2044,source_balanced,balanced_accuracy,0.41558441558441556,0.5844155844155844,0.16883116883116883
2044,source_balanced,macro_f1,0.4155844155844156,0.5555555555555556,0.13997113997113997
2044,source_balanced,mcc,-0.1688311688311691,0.26189246330824845,0.43072363213941756
2045,source_balanced,roc_auc,0.2824675324675324,0.3409090909090909,0.05844155844155846
2045,source_balanced,pr_auc_active,0.5459473824677586,0.5618686868686869,0.015921304400928205
2045,source_balanced,pr_auc_inactive,0.4018243661100803,0.4916666666666666,0.08984230055658626
2045,source_balanced,balanced_accuracy,0.44805194805194803,0.5844155844155844,0.13636363636363635
2045,source_balanced,macro_f1,0.4375,0.5555555555555556,0.11805555555555558
2045,source_balanced,mcc,-0.11308055883843511,0.26189246330824845,0.37497302214668354
2046,source_balanced,roc_auc,0.28246753246753237,0.3474025974025974,0.06493506493506501
2046,source_balanced,pr_auc_active,0.5455123061804096,0.5607429335370512,0.015230627356641602
2046,source_balanced,pr_auc_inactive,0.41921768707482987,0.5392857142857143,0.12006802721088439
2046,source_balanced,balanced_accuracy,0.41558441558441556,0.6201298701298701,0.20454545454545453
2046,source_balanced,macro_f1,0.4155844155844156,0.6067527308838133,0.1911683152993977
2046,source_balanced,mcc,-0.1688311688311691,0.33868074965743356,0.5075119184886027
2047,source_balanced,roc_auc,0.3181818181818181,0.3409090909090909,0.022727272727272763
2047,source_balanced,pr_auc_active,0.556725076394194,0.5602453102453102,0.003520233851116217
2047,source_balanced,pr_auc_inactive,0.488095238095238,0.4916666666666666,0.0035714285714285587
2047,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2047,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2047,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2048,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2048,source_balanced,pr_auc_active,0.5520682502363536,0.5602453102453102,0.008177060008956571
2048,source_balanced,pr_auc_inactive,0.4307359307359307,0.4916666666666666,0.06093073593073589
2048,source_balanced,balanced_accuracy,0.5194805194805194,0.5844155844155844,0.06493506493506496
2048,source_balanced,macro_f1,0.5183946488294314,0.5555555555555556,0.037160906726124154
2048,source_balanced,mcc,0.040291148201268875,0.26189246330824845,0.22160131510697956
2049,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2049,source_balanced,pr_auc_active,0.5486591593272627,0.5635026737967914,0.014843514469528696
2049,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2049,source_balanced,balanced_accuracy,0.44805194805194803,0.5844155844155844,0.13636363636363635
2049,source_balanced,macro_f1,0.4375,0.5555555555555556,0.11805555555555558
2049,source_balanced,mcc,-0.11308055883843511,0.26189246330824845,0.37497302214668354
2050,source_balanced,roc_auc,0.2824675324675324,0.3409090909090909,0.05844155844155846
2050,source_balanced,pr_auc_active,0.5459473824677586,0.5602453102453102,0.014297927777551567
2050,source_balanced,pr_auc_inactive,0.4018243661100803,0.4916666666666666,0.08984230055658626
2050,source_balanced,balanced_accuracy,0.44805194805194803,0.5844155844155844,0.13636363636363635
2050,source_balanced,macro_f1,0.4375,0.5555555555555556,0.11805555555555558
2050,source_balanced,mcc,-0.11308055883843511,0.26189246330824845,0.37497302214668354
2051,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2051,source_balanced,pr_auc_active,0.5516819985569985,0.5607429335370512,0.00906093498005267
2051,source_balanced,pr_auc_inactive,0.4345238095238095,0.5392857142857143,0.10476190476190478
2051,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2051,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2051,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2052,source_balanced,roc_auc,0.3116883116883116,0.3409090909090909,0.02922077922077926
2052,source_balanced,pr_auc_active,0.5550910894660894,0.5602453102453102,0.005154220779220786
2052,source_balanced,pr_auc_inactive,0.4404761904761904,0.4916666666666666,0.051190476190476175
2052,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2052,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2052,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2053,source_balanced,roc_auc,0.26298701298701294,0.3474025974025974,0.08441558441558444
2053,source_balanced,pr_auc_active,0.5408968774172536,0.5618792971734148,0.02098241975616122
2053,source_balanced,pr_auc_inactive,0.3542053184910327,0.5392857142857143,0.18508039579468155
2053,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2053,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2053,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2054,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2054,source_balanced,pr_auc_active,0.5486591593272627,0.5618686868686869,0.013209527541424126
2054,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2054,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2054,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2054,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2055,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2055,source_balanced,pr_auc_active,0.5520682502363536,0.5607429335370512,0.008674683300697539
2055,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2055,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2055,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2055,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2056,source_balanced,roc_auc,0.2987012987012986,0.3474025974025974,0.0487012987012988
2056,source_balanced,pr_auc_active,0.5502931462553673,0.5607429335370512,0.010449787281683887
2056,source_balanced,pr_auc_inactive,0.4724025974025974,0.5392857142857143,0.06688311688311688
2056,source_balanced,balanced_accuracy,0.41558441558441556,0.6201298701298701,0.20454545454545453
2056,source_balanced,macro_f1,0.4155844155844156,0.6067527308838133,0.1911683152993977
2056,source_balanced,mcc,-0.1688311688311691,0.33868074965743356,0.5075119184886027
2057,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2057,source_balanced,pr_auc_active,0.5520682502363536,0.5635026737967914,0.011434423560437779
2057,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2057,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2057,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2057,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2058,source_balanced,roc_auc,0.2987012987012986,0.3409090909090909,0.042207792207792305
2058,source_balanced,pr_auc_active,0.5502931462553673,0.5591089466089466,0.008815800353579317
2058,source_balanced,pr_auc_inactive,0.4724025974025974,0.4916666666666666,0.019264069264069206
2058,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2058,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2058,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2059,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
