seed,model,weighting,roc_auc,pr_auc_active,pr_auc_inactive,balanced_accuracy,macro_f1,mcc
2050,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2050,baseline_plus_md,source_balanced,0.3409090909090909,0.5602453102453102,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2051,baseline,row_weighted,0.5,0.486975986975987,0.6205738705738706,0.5357142857142857,0.5357142857142857,0.07142857142857142
2051,baseline,source_balanced,0.30194805194805185,0.5516819985569985,0.4345238095238095,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2051,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.6309523809523809,0.606060606060606,0.2828894749305018
2051,baseline_plus_md,source_balanced,0.3474025974025974,0.5607429335370512,0.5392857142857143,0.5844155844155844,0.5555555555555556,0.26189246330824845
2052,baseline,row_weighted,0.5238095238095238,0.5036426536426536,0.6304945054945055,0.5357142857142857,0.5357142857142857,0.07142857142857142
2052,baseline,source_balanced,0.3116883116883116,0.5550910894660894,0.4404761904761904,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2052,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2052,baseline_plus_md,source_balanced,0.3409090909090909,0.5602453102453102,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2053,baseline,row_weighted,0.40476190476190477,0.45192307692307687,0.5379208093493808,0.5357142857142857,0.5357142857142857,0.07142857142857142
2053,baseline,source_balanced,0.26298701298701294,0.5408968774172536,0.3542053184910327,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2053,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.6309523809523809,0.606060606060606,0.2828894749305018
2053,baseline_plus_md,source_balanced,0.3474025974025974,0.5618792971734148,0.5392857142857143,0.5844155844155844,0.5555555555555556,0.26189246330824845
2054,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.5357142857142857,0.5357142857142857,0.07142857142857142
2054,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2054,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2054,baseline_plus_md,source_balanced,0.3409090909090909,0.5618686868686869,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2055,baseline,row_weighted,0.5,0.49173789173789173,0.6168890633176347,0.5357142857142857,0.5357142857142857,0.07142857142857142
2055,baseline,source_balanced,0.30194805194805185,0.5520682502363536,0.4307359307359307,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2055,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.6309523809523809,0.606060606060606,0.2828894749305018
2055,baseline_plus_md,source_balanced,0.3474025974025974,0.5607429335370512,0.5392857142857143,0.5844155844155844,0.5555555555555556,0.26189246330824845
2056,baseline,row_weighted,0.5238095238095238,0.4890572390572391,0.7022065236350951,0.45238095238095233,0.4484848484848485,-0.09759000729485333
2056,baseline,source_balanced,0.2987012987012986,0.5502931462553673,0.4724025974025974,0.41558441558441556,0.4155844155844156,-0.1688311688311691
2056,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.7023809523809523,0.6904761904761905,0.4147575310031266
2056,baseline_plus_md,source_balanced,0.3474025974025974,0.5607429335370512,0.5392857142857143,0.6201298701298701,0.6067527308838133,0.33868074965743356
2057,baseline,row_weighted,0.5,0.49173789173789173,0.6168890633176347,0.5357142857142857,0.5357142857142857,0.07142857142857142
2057,baseline,source_balanced,0.30194805194805185,0.5520682502363536,0.4307359307359307,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2057,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.7023809523809523,0.6904761904761905,0.4147575310031266
2057,baseline_plus_md,source_balanced,0.3474025974025974,0.5635026737967914,0.5392857142857143,0.6201298701298701,0.6067527308838133,0.33868074965743356
2058,baseline,row_weighted,0.5238095238095238,0.4890572390572391,0.7022065236350951,0.5357142857142857,0.5357142857142857,0.07142857142857142
2058,baseline,source_balanced,0.2987012987012986,0.5502931462553673,0.4724025974025974,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2058,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2058,baseline_plus_md,source_balanced,0.3409090909090909,0.5591089466089466,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2059,baseline,row_weighted,0.5,0.49173789173789173,0.6168890633176347,0.5357142857142857,0.5357142857142857,0.07142857142857142
2059,baseline,source_balanced,0.30194805194805185,0.5520682502363536,0.4307359307359307,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2059,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.6309523809523809,0.606060606060606,0.2828894749305018
2059,baseline_plus_md,source_balanced,0.3474025974025974,0.5618792971734148,0.5392857142857143,0.5844155844155844,0.5555555555555556,0.26189246330824845
2060,baseline,row_weighted,0.4523809523809524,0.4658119658119658,0.5855398569684284,0.5357142857142857,0.5357142857142857,0.07142857142857142
2060,baseline,source_balanced,0.2824675324675324,0.5459473824677586,0.4018243661100803,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2060,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2060,baseline_plus_md,source_balanced,0.3409090909090909,0.5618686868686869,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2061,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.45238095238095233,0.4484848484848485,-0.09759000729485333
2061,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.41558441558441556,0.4155844155844156,-0.1688311688311691
2061,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.7023809523809523,0.6904761904761905,0.4147575310031266
2061,baseline_plus_md,source_balanced,0.3409090909090909,0.5602453102453102,0.4916666666666666,0.6201298701298701,0.6067527308838133,0.33868074965743356
2062,baseline,row_weighted,0.5238095238095238,0.5036426536426536,0.6304945054945055,0.6190476190476191,0.6153846153846154,0.23809523809523808
2062,baseline,source_balanced,0.3116883116883116,0.5550910894660894,0.4404761904761904,0.551948051948052,0.5418181818181819,0.1218289807746346
2062,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2062,baseline_plus_md,source_balanced,0.3409090909090909,0.5602453102453102,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2063,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.5357142857142857,0.5357142857142857,0.07142857142857142
2063,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2063,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.7023809523809523,0.6904761904761905,0.4147575310031266
2063,baseline_plus_md,source_balanced,0.3474025974025974,0.5618792971734148,0.5392857142857143,0.6201298701298701,0.6067527308838133,0.33868074965743356
2064,baseline,row_weighted,0.5,0.49173789173789173,0.6168890633176347,0.6071428571428572,0.606060606060606,0.21957751641341997
2064,baseline,source_balanced,0.30194805194805185,0.5520682502363536,0.4307359307359307,0.5194805194805194,0.5183946488294314,0.040291148201268875
2064,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2064,baseline_plus_md,source_balanced,0.3409090909090909,0.5618686868686869,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2065,baseline,row_weighted,0.5,0.486975986975987,0.6205738705738706,0.5357142857142857,0.5357142857142857,0.07142857142857142
2065,baseline,source_balanced,0.30194805194805185,0.5516819985569985,0.4345238095238095,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2065,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2065,baseline_plus_md,source_balanced,0.3409090909090909,0.5591089466089466,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2066,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.5357142857142857,0.5357142857142857,0.07142857142857142
2066,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2066,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.7023809523809523,0.6904761904761905,0.4147575310031266
2066,baseline_plus_md,source_balanced,0.3409090909090909,0.5602453102453102,0.4916666666666666,0.6201298701298701,0.6067527308838133,0.33868074965743356
2067,baseline,row_weighted,0.5238095238095238,0.5036426536426536,0.6304945054945055,0.5357142857142857,0.5357142857142857,0.07142857142857142
2067,baseline,source_balanced,0.3116883116883116,0.5550910894660894,0.4404761904761904,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2067,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2067,baseline_plus_md,source_balanced,0.3409090909090909,0.5602453102453102,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2068,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.5357142857142857,0.5357142857142857,0.07142857142857142
2068,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2068,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.7023809523809523,0.6904761904761905,0.4147575310031266
2068,baseline_plus_md,source_balanced,0.3474025974025974,0.5618792971734148,0.5392857142857143,0.6201298701298701,0.6067527308838133,0.33868074965743356
2069,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.45238095238095233,0.4484848484848485,-0.09759000729485333
2069,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.41558441558441556,0.4155844155844156,-0.1688311688311691
2069,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.7023809523809523,0.6904761904761905,0.4147575310031266
2069,baseline_plus_md,source_balanced,0.3474025974025974,0.5618792971734148,0.5392857142857143,0.6201298701298701,0.6067527308838133,0.33868074965743356
2070,baseline,row_weighted,0.4761904761904762,0.48247863247863243,0.5954604918890634,0.5357142857142857,0.5357142857142857,0.07142857142857142
2070,baseline,source_balanced,0.29220779220779214,0.5493564733768496,0.4077767470624613,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2070,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2070,baseline_plus_md,source_balanced,0.3409090909090909,0.5591089466089466,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2071,baseline,row_weighted,0.5476190476190477,0.5152167277167278,0.6495421245421245,0.6071428571428572,0.606060606060606,0.21957751641341997
2071,baseline,source_balanced,0.32142857142857134,0.5579778196713681,0.4619047619047619,0.5194805194805194,0.5183946488294314,0.040291148201268875
2071,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.7023809523809523,0.6904761904761905,0.4147575310031266
2071,baseline_plus_md,source_balanced,0.3474025974025974,0.5607429335370512,0.5392857142857143,0.6201298701298701,0.6067527308838133,0.33868074965743356
2072,baseline,row_weighted,0.40476190476190477,0.45192307692307687,0.5379208093493808,0.5357142857142857,0.5357142857142857,0.07142857142857142
2072,baseline,source_balanced,0.26298701298701294,0.5409887047818083,0.3542053184910327,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2072,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.6309523809523809,0.606060606060606,0.2828894749305018
2072,baseline_plus_md,source_balanced,0.3474025974025974,0.5635026737967914,0.5392857142857143,0.5844155844155844,0.5555555555555556,0.26189246330824845
2073,baseline,row_weighted,0.5,0.49173789173789173,0.6168890633176347,0.5357142857142857,0.5357142857142857,0.07142857142857142
2073,baseline,source_balanced,0.30194805194805185,0.5520682502363536,0.4307359307359307,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2073,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.7023809523809523,0.6904761904761905,0.4147575310031266
2073,baseline_plus_md,source_balanced,0.3474025974025974,0.5607429335370512,0.5392857142857143,0.6201298701298701,0.6067527308838133,0.33868074965743356
2074,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.5357142857142857,0.5357142857142857,0.07142857142857142
2074,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2074,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2074,baseline_plus_md,source_balanced,0.3409090909090909,0.5618686868686869,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2075,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.5357142857142857,0.5357142857142857,0.07142857142857142
2075,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2075,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2075,baseline_plus_md,source_balanced,0.3409090909090909,0.5591089466089466,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2076,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.5357142857142857,0.5357142857142857,0.07142857142857142
2076,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2076,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.6309523809523809,0.606060606060606,0.2828894749305018
2076,baseline_plus_md,source_balanced,0.3474025974025974,0.5618792971734148,0.5392857142857143,0.5844155844155844,0.5555555555555556,0.26189246330824845
2077,baseline,row_weighted,0.5238095238095238,0.4890572390572391,0.7022065236350951,0.5357142857142857,0.5357142857142857,0.07142857142857142
2077,baseline,source_balanced,0.2987012987012986,0.5502931462553673,0.4724025974025974,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2077,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.6309523809523809,0.606060606060606,0.2828894749305018
2077,baseline_plus_md,source_balanced,0.3474025974025974,0.5618792971734148,0.5392857142857143,0.5844155844155844,0.5555555555555556,0.26189246330824845
2078,baseline,row_weighted,0.5,0.49173789173789173,0.6168890633176347,0.5357142857142857,0.5357142857142857,0.07142857142857142
2078,baseline,source_balanced,0.30194805194805185,0.5520682502363536,0.4307359307359307,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2078,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.6309523809523809,0.606060606060606,0.2828894749305018
2078,baseline_plus_md,source_balanced,0.3474025974025974,0.5618792971734148,0.5392857142857143,0.5844155844155844,0.5555555555555556,0.26189246330824845
2079,baseline,row_weighted,0.5,0.486975986975987,0.6205738705738706,0.6190476190476191,0.6153846153846154,0.23809523809523808
2079,baseline,source_balanced,0.30194805194805185,0.5516819985569985,0.4345238095238095,0.551948051948052,0.5418181818181819,0.1218289807746346
2079,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2079,baseline_plus_md,source_balanced,0.3409090909090909,0.5602453102453102,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2080,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.5357142857142857,0.5357142857142857,0.07142857142857142
2080,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2080,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.7023809523809523,0.6904761904761905,0.4147575310031266
2080,baseline_plus_md,source_balanced,0.3474025974025974,0.5635026737967914,0.5392857142857143,0.6201298701298701,0.6067527308838133,0.33868074965743356
2081,baseline,row_weighted,0.4523809523809524,0.4586339586339586,0.6562881562881563,0.38095238095238093,0.38095238095238093,-0.23809523809523808
2081,baseline,source_balanced,0.26948051948051943,0.54161319963459,0.4346938775510204,0.37987012987012986,0.37777777777777777,-0.2438488811817297
2081,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.7023809523809523,0.6904761904761905,0.4147575310031266
2081,baseline_plus_md,source_balanced,0.3409090909090909,0.5602453102453102,0.4916666666666666,0.6201298701298701,0.6067527308838133,0.33868074965743356
2082,baseline,row_weighted,0.5238095238095238,0.5036426536426536,0.6304945054945055,0.5357142857142857,0.5357142857142857,0.07142857142857142
2082,baseline,source_balanced,0.3116883116883116,0.5550910894660894,0.4404761904761904,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2082,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.7738095238095238,0.7692307692307693,0.5476190476190477
2082,baseline_plus_md,source_balanced,0.3474025974025974,0.5618792971734148,0.5392857142857143,0.6558441558441559,0.6538461538461539,0.40771775315010056
2083,baseline,row_weighted,0.380952380952381,0.4426638176638177,0.5236350950636666,0.45238095238095233,0.4484848484848485,-0.09759000729485333
2083,baseline,source_balanced,0.2532467532467532,0.5380755608028335,0.345021645021645,0.41558441558441556,0.4155844155844156,-0.1688311688311691
2083,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2083,baseline_plus_md,source_balanced,0.3409090909090909,0.5602453102453102,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2084,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.45238095238095233,0.4484848484848485,-0.09759000729485333
2084,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.41558441558441556,0.4155844155844156,-0.1688311688311691
2084,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.7023809523809523,0.6904761904761905,0.4147575310031266
2084,baseline_plus_md,source_balanced,0.3409090909090909,0.5591089466089466,0.4916666666666666,0.6201298701298701,0.6067527308838133,0.33868074965743356
2085,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.5357142857142857,0.5357142857142857,0.07142857142857142
2085,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2085,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.7023809523809523,0.6904761904761905,0.4147575310031266
2085,baseline_plus_md,source_balanced,0.3474025974025974,0.5618792971734148,0.5392857142857143,0.6201298701298701,0.6067527308838133,0.33868074965743356
2086,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.4642857142857143,0.46153846153846156,-0.07142857142857142
2086,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.44805194805194803,0.4375,-0.11308055883843511
2086,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.6309523809523809,0.606060606060606,0.2828894749305018
2086,baseline_plus_md,source_balanced,0.3474025974025974,0.5618792971734148,0.5392857142857143,0.5844155844155844,0.5555555555555556,0.26189246330824845
2087,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.45238095238095233,0.4484848484848485,-0.09759000729485333
2087,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.41558441558441556,0.4155844155844156,-0.1688311688311691
2087,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2087,baseline_plus_md,source_balanced,0.3409090909090909,0.5602453102453102,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2088,baseline,row_weighted,0.5476190476190477,0.5009620009620009,0.7158119658119657,0.6190476190476191,0.6153846153846154,0.23809523809523808
2088,baseline,source_balanced,0.30844155844155835,0.5533159854851031,0.4821428571428571,0.551948051948052,0.5418181818181819,0.1218289807746346
2088,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.7023809523809523,0.6904761904761905,0.4147575310031266
2088,baseline_plus_md,source_balanced,0.3474025974025974,0.5618792971734148,0.5392857142857143,0.6201298701298701,0.6067527308838133,0.33868074965743356
2089,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.5357142857142857,0.5357142857142857,0.07142857142857142
2089,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2089,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.7023809523809523,0.6904761904761905,0.4147575310031266
2089,baseline_plus_md,source_balanced,0.3474025974025974,0.5618792971734148,0.5392857142857143,0.6201298701298701,0.6067527308838133,0.33868074965743356
2090,baseline,row_weighted,0.5714285714285714,0.5176286676286675,0.7257326007326007,0.6190476190476191,0.6153846153846154,0.23809523809523808
2090,baseline,source_balanced,0.3181818181818181,0.556725076394194,0.488095238095238,0.551948051948052,0.5418181818181819,0.1218289807746346
2090,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2090,baseline_plus_md,source_balanced,0.3409090909090909,0.5602453102453102,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2091,baseline,row_weighted,0.5,0.49173789173789173,0.6168890633176347,0.6071428571428572,0.606060606060606,0.21957751641341997
2091,baseline,source_balanced,0.30194805194805185,0.5520682502363536,0.4307359307359307,0.5194805194805194,0.5183946488294314,0.040291148201268875
2091,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2091,baseline_plus_md,source_balanced,0.3409090909090909,0.5534271284271283,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2092,baseline,row_weighted,0.4761904761904762,0.4777167277167277,0.599145299145299,0.5357142857142857,0.5357142857142857,0.07142857142857142
2092,baseline,source_balanced,0.29220779220779214,0.5489702216974944,0.4115646258503401,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2092,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2092,baseline_plus_md,source_balanced,0.3409090909090909,0.5602453102453102,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2093,baseline,row_weighted,0.5476190476190477,0.5195156695156695,0.6432496075353218,0.6190476190476191,0.6153846153846154,0.23809523809523808
2093,baseline,source_balanced,0.3214285714285714,0.5583378427128427,0.4503968253968253,0.551948051948052,0.5418181818181819,0.1218289807746346
2093,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2093,baseline_plus_md,source_balanced,0.3409090909090909,0.5618686868686869,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2094,baseline,row_weighted,0.5,0.486975986975987,0.6205738705738706,0.45238095238095233,0.4484848484848485,-0.09759000729485333
2094,baseline,source_balanced,0.30194805194805185,0.5516819985569985,0.4345238095238095,0.41558441558441556,0.4155844155844156,-0.1688311688311691
2094,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.7738095238095238,0.7692307692307693,0.5476190476190477
2094,baseline_plus_md,source_balanced,0.3409090909090909,0.5591089466089466,0.4916666666666666,0.6558441558441559,0.6538461538461539,0.40771775315010056
2095,baseline,row_weighted,0.4523809523809524,0.4658119658119658,0.5855398569684284,0.5357142857142857,0.5357142857142857,0.07142857142857142
2095,baseline,source_balanced,0.2824675324675324,0.5459473824677586,0.4018243661100803,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2095,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2095,baseline_plus_md,source_balanced,0.3409090909090909,0.5602453102453102,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2096,baseline,row_weighted,0.5,0.49173789173789173,0.6168890633176347,0.5357142857142857,0.5357142857142857,0.07142857142857142
2096,baseline,source_balanced,0.30194805194805185,0.5520682502363536,0.4307359307359307,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2096,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.7738095238095238,0.7692307692307693,0.5476190476190477
2096,baseline_plus_md,source_balanced,0.3474025974025974,0.5635026737967914,0.5392857142857143,0.6558441558441559,0.6538461538461539,0.40771775315010056
2097,baseline,row_weighted,0.5,0.486975986975987,0.6205738705738706,0.5357142857142857,0.5357142857142857,0.07142857142857142
2097,baseline,source_balanced,0.30194805194805185,0.5516819985569985,0.4345238095238095,0.48376623376623373,0.4791489361702127,-0.03436040663720258
2097,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2097,baseline_plus_md,source_balanced,0.3409090909090909,0.5618686868686869,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2098,baseline,row_weighted,0.5238095238095238,0.5036426536426536,0.6304945054945055,0.6190476190476191,0.6153846153846154,0.23809523809523808
2098,baseline,source_balanced,0.3116883116883116,0.5550910894660894,0.4404761904761904,0.551948051948052,0.5418181818181819,0.1218289807746346
2098,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2098,baseline_plus_md,source_balanced,0.3409090909090909,0.5591089466089466,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2099,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.45238095238095233,0.4484848484848485,-0.09759000729485333
2099,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.41558441558441556,0.4155844155844156,-0.1688311688311691
2099,baseline_plus_md,row_weighted,0.5952380952380953,0.545970695970696,0.6793040293040293,0.6309523809523809,0.606060606060606,0.2828894749305018
2099,baseline_plus_md,source_balanced,0.3409090909090909,0.5618686868686869,0.4916666666666666,0.5844155844155844,0.5555555555555556,0.26189246330824845
2100,baseline,row_weighted,0.4761904761904762,0.475071225071225,0.6069684283969998,0.4642857142857143,0.46153846153846156,-0.07142857142857142
2100,baseline,source_balanced,0.29220779220779214,0.5486591593272627,0.4247835497835497,0.44805194805194803,0.4375,-0.11308055883843511
2100,baseline_plus_md,row_weighted,0.6428571428571429,0.55995670995671,0.7745421245421246,0.7023809523809523,0.6904761904761905,0.4147575310031266
2100,baseline_plus_md,source_balanced,0.3474025974025974,0.5618792971734148,0.5392857142857143,0.6201298701298701,0.6067527308838133,0.33868074965743356
